time,value
53.874264,4.127184
53.904980,5.814013
53.904980,7.692301
53.905493,6.923436
53.905564,5.033320
53.905564,4.403458
53.930178,4.593475
53.930178,4.609774
53.932166,4.649633
53.932166,4.644873
53.956246,4.125598
53.956246,1.646681
53.978828,4.313498
53.978828,4.652711
53.978828,4.692714
53.978828,4.635642
53.978828,4.668481
54.028229,4.707571
54.028229,4.676655
54.028229,4.764547
54.028229,4.715120
54.028229,4.763393
54.030229,4.821331
54.030229,4.778683
54.057109,4.871528
54.057109,4.832341
54.078412,4.862152
54.078412,4.908406
54.080942,4.839986
54.080942,4.915281
54.080942,4.850612
54.126075,4.852103
54.126075,4.864315
54.126075,4.788588
54.126075,4.827053
54.129515,4.725698
54.129515,4.685983
54.129515,4.672039
54.178063,4.610255
54.178063,4.596696
54.178063,4.601264
54.178063,4.063958
54.228368,1.581147
54.228368,4.325759
54.228368,4.568280
54.228368,4.586407
54.228368,4.540057
54.228368,4.628622
54.228368,4.588282
54.228368,4.594004
54.228368,4.626074
54.241847,4.574338
54.278680,4.642998
54.278680,4.586936
54.303665,4.606649
54.303665,4.609005
54.307730,4.543230
54.307730,2.152590
54.307730,4.336241
54.307730,4.530488
54.357693,4.590397
54.357693,4.541307
54.357693,4.557895
54.360669,4.583185
54.360669,4.519045
54.408986,4.605880
54.408986,4.545105
54.408986,4.092566
54.408986,2.655470
54.410983,4.521016
54.410983,2.144849
54.410983,4.371484
54.410983,2.082200
54.410983,3.368272
54.465756,4.571117
54.465756,4.681030
54.486637,4.644537
54.486637,4.723197
54.486637,4.790174
54.486637,4.697714
54.486637,4.690118
54.490708,4.625641
54.490708,4.498322
54.515805,2.495793
54.515805,4.477743
54.537869,2.031859
54.537869,3.906396
54.537869,4.467118
54.539955,4.547653
54.539955,4.491447
54.585764,3.963132
54.585764,4.001837
54.587808,4.293064
54.587808,6.354108
54.587808,7.880009
54.587808,6.447049
54.587808,4.792867
54.630804,4.410815
54.630804,4.611265
54.633677,4.586599
54.633677,4.620256
54.633677,4.633959
54.678393,4.567559
54.680453,4.597802
54.680453,4.626218
54.680453,4.580108
54.724728,4.642133
54.724728,4.593042
54.724728,4.642421
54.724728,4.679251
54.724728,4.636651
54.726734,4.720841
54.726734,4.681607
54.749877,4.737141
54.749877,4.769788
54.770405,4.738103
54.770405,4.818206
54.779724,4.760508
54.779724,4.792194
54.779724,4.812484
54.835724,4.763585
54.835724,4.832822
54.835724,4.808061
54.835724,4.750315
54.839003,4.807387
54.839003,4.731323
54.839003,4.748777
54.895974,4.725457
54.895974,4.641460
54.895974,4.670981
54.895974,4.577944
54.895974,2.110231
54.895974,2.922513
54.895974,4.034772
54.916240,1.964978
54.916240,4.508467
54.918230,4.539239
54.918230,4.560876
54.943113,4.530873
54.943113,4.597802
54.965571,4.541259
54.965571,4.573906
54.965571,4.589676
54.965571,4.558039
54.965571,4.586214
55.009467,4.586214
55.009467,4.522074
55.011453,4.598908
55.011453,4.527267
55.011453,2.086190
55.055382,3.941351
55.055382,4.482311
55.057455,4.548807
55.057455,4.484138
55.057455,4.523853
55.057455,4.525921
55.101057,4.475772
55.101057,4.544576
55.101057,4.489235
55.103544,4.527027
55.127591,4.527507
55.127591,4.477984
55.127591,4.557125
55.147469,4.534960
55.147469,4.598812
55.147469,4.641652
55.149109,4.667327
55.149109,4.750459
55.192752,4.784020
55.192752,4.193777
55.192752,1.682501
55.192752,4.434999
55.218690,4.507746
55.218690,4.509092
55.218690,4.010972
55.238093,2.068833
55.238093,4.478032
55.241159,2.051572
55.241159,3.921445
55.263794,3.899184
55.263794,3.556462
55.283660,4.305709
55.291963,6.303478
55.291963,7.883134
55.291963,6.395890
55.291963,4.801089
55.321846,4.485052
55.321846,4.474618
55.348979,4.634969
55.348979,4.589484
55.348979,4.586888
55.399127,4.592850
55.399127,4.549865
55.399127,4.631507
55.399127,4.570107
55.399127,4.620929
55.399127,4.640354
55.399127,4.610543
55.399127,4.703388
55.399127,4.649681
55.409543,4.709879
55.409543,4.735218
55.433030,4.712956
55.436130,4.801329
55.478017,4.755412
55.478017,4.815994
55.478017,4.832101
55.478017,4.794646
55.478017,4.843496
55.504570,4.829937
55.524981,4.779548
55.524981,4.831332
55.524981,4.761758
55.524981,4.785655
55.524981,4.773202
55.524981,4.712716
55.570983,4.734881
55.570983,4.619823
55.570983,4.637084
55.570983,4.604004
55.570983,4.534720
55.570983,4.573473
55.570983,4.504477
55.616757,4.543470
55.616757,4.550057
55.617818,4.504332
55.617818,4.588090
55.617818,4.537220
55.617818,4.541066
55.661427,4.622804
55.661427,4.556068
55.661427,4.602033
55.663495,4.604533
55.663495,4.574915
55.706479,4.630401
55.706479,4.569098
55.708085,4.603427
55.708085,4.588570
55.708085,4.550682
55.731448,4.607033
55.731448,4.522988
55.750282,4.558712
55.750282,4.549961
55.760359,4.516208
55.760359,4.576358
55.784869,4.505054
55.804590,4.558472
55.804590,4.558135
55.843200,4.523420
55.843200,4.567270
55.868812,4.567030
55.868812,4.527363
55.868812,4.601071
55.868812,4.530008
55.868812,4.577223
55.868812,4.578185
55.868812,4.541355
55.871918,4.586888
55.871918,4.525344
55.898946,4.562607
55.898946,4.545634
55.898946,4.515391
55.919717,4.586359
55.919717,4.524190
55.921721,1.858863
55.921721,3.464723
55.921721,4.536595
55.921721,4.601408
55.967176,4.530825
55.967176,4.571502
55.967176,4.561020
55.969278,4.519911
55.969278,4.567415
56.013579,4.549673
56.013579,4.518324
56.013579,4.576550
56.013579,4.505775
56.016276,4.550971
56.016276,4.536450
56.016276,4.505054
56.077978,4.573521
56.077978,4.511929
56.080981,1.819677
56.080981,3.581512
56.080981,4.508515
56.080981,4.586407
56.080981,4.513660
56.141461,4.565155
56.141461,4.569771
56.143877,4.526690
56.143877,4.593619
56.143877,4.534768
56.143877,4.546355
56.168622,4.602899
56.169536,4.531787
56.169536,4.586262
56.191489,4.556019
56.191489,4.537652
56.193566,4.598379
56.193566,4.531258
56.241362,4.571021
56.241362,4.548903
56.241362,4.526642
56.241362,4.574483
56.244636,4.047850
56.244636,1.552057
56.244636,3.656518
56.244636,4.524815
56.244636,4.581935
56.291417,4.059919
56.291417,1.569415
56.291417,3.809849
56.293424,4.599100
56.293424,4.635401
56.318903,4.610928
56.319817,4.654682
56.351540,4.734064
56.351540,4.606120
56.351540,4.597754
56.351540,4.563761
56.351540,4.061073
56.381709,2.650422
56.383707,4.204595
56.413827,4.775125
56.413827,6.643652
56.413827,8.271485
56.434354,6.349732
56.434354,4.820273
56.434354,2.187978
56.434354,3.966401
56.437866,4.653576
56.483421,4.631363
56.483421,4.523180
56.483421,4.575829
56.483421,4.577127
56.483421,4.090691
56.483421,1.552202
56.512850,4.301094
56.512850,4.525344
56.532995,4.589724
56.532995,4.533085
56.534993,4.604533
56.580740,4.587464
56.580740,4.584339
56.580740,4.654441
56.580740,4.591792
56.582731,4.650066
56.582731,4.617371
56.609666,4.596359
56.633254,4.638286
56.633254,4.543326
56.633254,2.142686
56.633254,4.395477
56.633254,4.521834
56.633254,4.559866
56.654514,4.529623
56.654514,4.112904
56.654514,2.879865
56.657423,4.533229
56.657423,4.603235
56.657423,4.579772
56.681953,4.565732
56.703009,4.622371
56.703009,4.552461
56.705007,4.600831
56.705007,4.568953
56.705007,4.553135
56.749978,4.612996
56.749978,4.559433
56.751976,4.626170
56.751976,4.606985
56.796186,4.604052
56.796186,4.655595
56.796186,4.581166
56.796186,4.648864
56.796186,4.606457
56.798192,4.571261
56.798192,4.625256
56.798192,4.597081
56.798192,4.590926
56.842287,4.629535
56.842287,4.565588
56.842287,4.615544
56.842287,4.581599
56.842287,4.571934
56.903722,4.608716
56.903722,4.086219
56.903722,1.590474
56.907313,4.116366
56.907313,4.560010
56.907313,4.611649
56.907313,4.527459
56.952294,2.128598
56.952294,4.098095
56.955382,4.082132
56.955382,3.085411
56.955382,4.523613
56.980274,4.593475
56.980274,4.586743
57.000055,4.519141
57.000055,4.586936
57.000055,4.551452
57.000055,4.542893
57.002606,4.598523
57.002606,4.527988
57.002606,4.590061
57.046027,4.551452
57.046027,4.083863
57.048021,2.872268
57.048021,4.506929
57.072325,4.586407
57.072325,4.546740
57.092825,4.533854
57.092825,4.583618
57.092825,4.518083
57.094900,4.577223
57.094900,4.532748
57.140846,4.070785
57.140846,3.206960
57.140846,4.484186
57.140846,4.529623
57.142828,4.580108
57.165717,4.516064
57.165717,4.599869
57.185984,4.559193
57.185984,4.557991
57.189055,4.596600
57.189055,4.520247
57.232853,2.189516
57.232853,4.492985
57.232853,4.527748
57.234829,4.573136
57.234829,4.507361
57.234829,4.577656
57.234829,4.524238
57.278208,4.059342
57.278208,3.473137
57.280293,4.508467
57.324393,4.600591
57.324393,4.571213
57.324393,4.569530
57.324393,4.672664
57.324393,4.726563
57.324393,4.762335
57.326033,4.787386
57.370350,4.635401
57.370350,4.622852
57.370350,4.527940
57.370350,2.053687
57.370350,3.326682
57.370350,4.015059
57.410933,1.702647
57.410933,4.487937
57.410933,4.513275
57.443157,4.475676
57.443157,4.094633
57.464626,4.354656
57.464626,6.116155
57.464626,7.940784
57.464626,6.897857
57.464626,4.961631
57.466646,4.609197
57.466646,4.596408
57.466646,4.574483
57.466646,4.642613
57.511712,4.543134
57.511712,4.534720
57.514612,4.591888
57.514612,4.546019
57.514612,4.618765
57.539184,4.580877
57.539184,4.592080
57.559382,4.641171
57.559382,4.591455
57.561355,4.670068
57.561355,4.634199
57.561355,4.652422
57.605750,4.696464
57.605750,4.655884
57.607754,4.734256
57.607754,4.705552
57.630881,4.715697
57.630881,4.761855
57.654242,4.699974
57.654242,4.697859
57.654242,4.711177
57.698284,4.628141
57.698284,4.684588
57.698284,4.611361
57.698284,4.597706
57.698284,4.629776
57.698284,4.552702
57.745447,4.624487
57.745447,4.547173
57.745447,2.088594
57.745447,3.404670
57.745447,4.492216
57.745447,4.548663
57.745447,4.498418
57.747333,4.488994
57.747333,4.521497
57.770913,4.000010
57.793585,1.715100
57.793585,4.493274
57.793585,4.485725
57.793585,4.567559
57.819470,4.522940
57.819470,2.081815
57.841088,3.621035
57.841088,4.526257
57.841088,4.598331
57.841088,4.552173
57.841088,4.541836
57.887436,4.550490
57.887436,4.518035
57.887436,4.591888
57.887436,4.505005
57.897340,4.502505
57.928206,4.520103
57.928206,4.481301
57.961550,4.544384
57.961550,4.456347
57.961550,4.469762
57.961550,4.510391
57.982751,3.933658
57.982751,1.945986
57.982751,3.892549
57.982751,4.371965
57.982751,2.499928
58.013927,4.382543
58.013927,4.366388
58.043119,4.433845
58.043119,4.119155
58.044054,2.428768
58.065036,4.440192
58.065036,4.471493
58.068036,4.620304
58.068036,4.571309
58.115710,2.879480
58.115710,4.470387
58.115710,3.974479
58.115710,4.440961
58.115710,3.917455
58.115710,2.746295
58.115710,4.339655
58.118964,1.773856
58.118964,2.191007
58.143219,4.503707
58.143219,1.505275
58.164045,3.926734
58.164045,3.820715
58.164045,1.171207
58.168221,7.418238
58.168221,6.343867
58.194103,3.798983
58.194103,4.380187
58.216897,1.042927
58.216897,5.077651
58.216897,1.926176
58.216897,4.141849
58.216897,4.523757
58.288175,1.276937
58.288175,5.085296
58.288175,2.071045
58.288175,4.094585
58.290173,4.596696
58.317340,1.773423
58.317340,4.322201
58.317340,4.662856
58.317340,2.875970
58.342672,5.066785
58.342672,3.915147
58.344486,4.565107
58.344486,4.663673
58.344486,3.924090
58.371546,5.014809
58.371546,4.096557
58.392678,4.717428
58.392678,4.803685
58.402918,4.139060
58.402918,5.139051
58.402918,4.210316
58.402918,4.635546
58.402918,3.509967
58.433495,3.352165
58.433495,4.414324
58.462143,3.544682
58.462143,4.099057
58.487165,4.547990
58.487165,3.656855
58.487165,3.987893
58.490125,4.034484
58.490125,3.313652
58.490125,4.281092
58.490125,3.384957
58.515409,3.832255
58.515868,3.865912
58.536787,3.167486
58.539541,4.123338
58.539541,2.315585
58.539541,1.661202
58.539541,1.597542
58.586527,1.553308
58.586527,3.711668
58.589961,1.685386
58.589961,2.588734
58.589961,2.916551
58.589961,1.563837
58.589961,3.664308
58.636956,2.948765
58.636956,1.469454
58.636956,0.915608
58.636956,0.307334
58.639988,0.774586
58.693585,0.915416
58.714407,0.571828
58.714407,1.195103
58.714407,0.809301
58.714407,1.131636
58.714407,1.102403
58.716409,0.929552
58.716409,1.428297
58.716409,1.069516
58.761286,1.258667
58.761286,1.043888
58.764283,0.730688
58.764283,1.098028
58.789336,0.717803
58.789336,1.028022
58.809427,0.923638
58.812107,0.712754
58.812107,0.989701
58.812107,0.913444
58.812107,1.098316
58.812107,3.701090
58.812107,1.845400
58.857656,4.261282
58.857656,6.807464
58.857656,7.172929
58.857656,4.659875
58.857656,0.404314
58.859677,0.913973
58.859677,1.071631
58.905627,0.666596
58.905627,1.176785
58.905627,0.580964
58.914675,0.977585
58.915675,1.028310
58.943227,0.649527
58.943227,1.283236
58.966534,0.731025
58.966534,1.161928
58.971648,1.389736
58.971648,0.825456
58.971648,1.299295
58.971648,1.329490
58.971648,0.912916
58.999290,1.530613
58.999290,0.955900
59.024942,1.396034
59.024942,1.353579
59.024942,1.043744
59.044982,1.624564
59.044982,0.941524
59.047072,1.423921
59.047072,1.414257
59.089816,1.019896
59.089816,1.664471
59.089816,1.001673
59.093436,1.155677
59.093436,0.995375
59.093436,0.374119
59.137901,1.066631
59.137901,0.769394
59.137901,0.187564
59.141493,0.723620
59.141493,-0.071737
59.141493,0.413978
59.166130,0.161937
59.166130,-0.334115
59.187833,0.119385
59.187833,-0.400323
59.191412,0.433595
59.191412,0.472493
59.237710,0.276370
59.237710,0.990038
59.237710,0.368830
59.237710,0.845698
59.237710,0.689290
59.239719,0.397006
59.239719,1.022204
59.263765,0.312912
59.263765,0.812138
59.285190,0.625727
59.287276,0.229058
59.287276,0.809109
59.287276,0.617794
59.287276,0.250983
59.333035,0.847477
59.333035,0.073853
59.333035,0.537450
59.333035,0.322095
59.333035,-0.026637
59.357068,0.443740
59.357068,-0.220548
59.376675,0.459463
59.376675,0.364118
59.378759,-0.049956
59.378759,0.722755
59.402431,0.022069
59.422341,0.650537
59.422341,0.364070
59.430092,-0.098614
59.430092,0.309209
59.486565,-0.400371
59.486565,-0.329259
59.486565,0.387678
59.486565,-0.223192
59.486565,0.165399
59.491310,-0.745353
59.491310,-0.965132
59.547710,0.439028
59.547710,-0.031589
59.547710,0.455039
59.547710,0.396717
59.547710,1.891895
59.547710,4.358118
59.547710,2.531133
59.569050,1.508833
59.571121,0.752229
59.571121,0.541441
59.571121,1.126636
59.571121,0.333106
59.571121,0.875316
59.571121,0.650874
59.615614,0.535287
59.615614,1.258186
59.617526,1.055476
59.617526,0.883153
59.641760,1.410603
59.641760,0.623564
59.663051,1.342616
59.665039,1.089710
59.665039,0.955227
59.665039,1.724572
59.665039,0.962872
59.709449,1.792848
59.709449,1.537874
59.709449,1.373869
59.712116,2.046235
59.712116,1.177794
59.712116,1.847612
59.712116,1.490994
59.756561,1.255445
59.756561,1.859199
59.758539,0.909694
59.758539,1.599658
59.758539,1.298382
59.803235,0.907963
59.803235,1.687550
59.805217,1.368917
59.805217,1.183949
59.852754,1.776500
59.852754,0.925224
59.852754,1.569847
59.854740,1.025521
59.854740,0.783674
59.900110,1.425364
59.900110,0.658470
59.900110,1.410603
59.900110,1.068458
59.903051,0.813436
59.903051,1.502438
59.903051,0.582887
59.903051,1.301315
59.903051,0.816705
59.947806,0.714725
59.947806,1.497149
59.947806,0.630295
59.947806,0.869546
59.956596,1.515756
59.987401,0.579185
59.987401,1.449356
59.987401,1.016915
59.987401,0.835697
60.013650,1.560616
60.013650,0.604091
60.013650,1.520612
60.013650,1.099518
60.036226,0.987874
60.036226,1.730102
60.036226,0.783337
60.038226,1.794819
60.038226,1.400794
60.086291,1.263956
60.086291,1.866315
60.088794,0.809397
60.088794,1.652018
60.088794,1.139906
60.088794,0.933398
60.088794,1.537585
60.133363,1.046004
60.133363,0.911810
60.135359,1.585426
60.135359,0.658422
60.135359,1.535758
60.159352,0.805406
60.180408,0.472060
60.183408,1.897760
60.183408,3.087094
60.183408,3.807253
60.183408,1.601821
60.227930,0.750834
60.230002,1.272658
60.230002,0.442971
60.272812,1.507005
60.272812,1.085479
60.272812,1.099518
60.273819,1.686588
60.275726,0.864306
60.275726,1.759095
60.275726,1.765730
60.275726,0.948063
60.275726,1.792607
60.302415,1.278813
60.302415,1.282707
60.324628,1.915599
60.324628,1.057928
60.326705,1.959977
60.326705,1.498639
60.326705,1.536479
60.371569,2.118453
60.371569,1.249676
60.374494,2.241059
60.374494,1.720149
60.374494,1.742651
60.374494,2.246541
60.398696,1.289054
60.427615,2.308181
60.427615,1.652018
60.428612,1.660480
60.428612,2.171486
60.456844,1.502967
60.471878,1.520612
60.471878,2.070323
60.471878,0.899020
60.471878,2.055611
60.471878,1.270302
60.511002,1.294199
60.515009,1.931610
60.515009,0.734679
60.548775,2.131483
60.549313,1.195584
60.549394,1.355887
60.584660,1.966564
60.584660,0.855988
60.584660,2.180525
60.584660,1.269773
60.584660,1.525565
60.584660,2.070035
60.606818,0.888779
60.609762,2.222260
60.609762,1.253522
60.663108,1.662259
60.663108,2.422229
60.663108,1.313575
60.663108,1.662932
60.663108,2.198315
60.663108,1.191161
60.685851,2.676578
60.687877,1.578983
60.687877,1.759960
60.687877,2.080901
60.687877,0.912964
60.687877,2.202402
60.687877,1.200392
60.736064,1.517824
60.736064,1.953871
60.736064,0.917820
60.736064,2.171342
60.736064,1.361031
60.738232,1.596196
60.738232,1.606822
60.803540,1.236790
60.803540,4.359320
60.803540,4.834217
60.803540,2.880682
60.803540,2.556808
60.825452,1.154235
60.825452,1.471858
60.825452,1.859007
60.825452,1.260494
60.827536,2.298228
60.827536,1.440365
60.827536,1.824293
60.874433,2.076911
60.874433,1.340356
60.875404,2.267360
60.875404,1.506236
60.877416,1.803473
60.877416,2.058640
60.877416,1.482965
60.923877,2.324913
60.923877,1.700676
60.925862,2.049745
60.925862,2.162014
60.973305,1.782558
60.973305,2.114462
60.973305,2.189324
60.983975,1.716639
60.983975,2.109990
60.983975,1.670722
60.983975,2.122491
61.013024,2.009549
61.013024,1.971469
61.042850,1.978633
61.042850,1.764095
61.042850,1.851362
61.042850,1.695483
61.042850,1.831841
61.063522,1.614322
61.063522,1.670914
61.089966,1.727842
61.089966,1.565328
61.089966,1.786934
61.108730,1.597446
61.110269,1.661009
61.110269,1.718851
61.110269,1.541095
61.112104,1.638075
61.112104,1.685627
61.136001,1.563453
61.136001,1.761835
61.157371,1.680530
61.160190,1.722313
61.160190,1.615573
61.160190,1.523065
61.160190,1.736448
61.204206,1.542297
61.205145,1.617400
61.206703,1.598840
61.206703,1.619563
61.206703,1.932475
61.251492,1.773759
61.251492,2.074266
61.253474,1.866604
61.253474,1.694810
61.298897,1.743516
61.298897,1.652114
61.298897,1.514506
61.300793,1.726832
61.301827,1.604850
61.345306,1.820398
61.345306,1.873864
61.345306,1.948630
61.345306,1.994932
61.347295,1.800108
61.371374,1.594032
61.372447,1.653605
61.372447,2.917176
61.372447,5.067795
61.392063,4.327009
61.392063,2.482090
61.392063,1.774721
61.392063,1.786982
61.394061,1.921464
61.394061,1.906127
61.394061,2.059265
61.439295,2.016184
